Epoch,G_Loss,D_Loss,Val_PSNR,Val_SSIM,Val_IFC,Set5_PSNR,Set5_SSIM,Set5_IFC,Set14_PSNR,Set14_SSIM,Set14_IFC
483,0.005191,0.000000,31.6341,0.882925,2.563061,27.9816,0.829203,2.684820,24.7620,0.701131,2.715350
484,0.005188,0.000000,31.5721,0.882486,2.561947,27.9652,0.828454,2.683561,24.7564,0.700859,2.713866
485,0.005202,0.000000,31.5674,0.883045,2.562327,27.9825,0.828928,2.683757,24.7673,0.700854,2.714815
486,0.005260,0.000584,31.5969,0.882935,2.562873,27.9391,0.827947,2.685117,24.7418,0.698761,2.714663
487,0.005131,0.000000,31.5771,0.882175,2.562181,28.0030,0.829241,2.684329,24.7771,0.700432,2.714255
488,0.005126,0.000000,31.4913,0.881201,2.561767,27.9724,0.828040,2.683897,24.7377,0.699662,2.713656
489,0.005144,0.000000,31.4735,0.881077,2.560986,27.9338,0.828150,2.683623,24.7325,0.698822,2.712693
490,0.005150,0.000000,31.5094,0.881408,2.563660,28.0104,0.829089,2.685378,24.8052,0.701656,2.716838
491,0.005173,0.000000,31.5096,0.881696,2.562704,28.0097,0.829243,2.684330,24.7903,0.701323,2.715215
492,0.005180,0.000000,31.4629,0.881234,2.560385,27.9034,0.827224,2.682362,24.7197,0.698675,2.710840
493,0.005180,0.000000,31.4671,0.881791,2.562968,27.9852,0.828443,2.684272,24.7886,0.701217,2.715693
494,0.005176,0.000000,31.5274,0.881751,2.562484,27.9775,0.828887,2.684564,24.7579,0.699905,2.714452
495,0.005181,0.000000,31.5934,0.882501,2.561841,27.9780,0.829120,2.683719,24.7483,0.700331,2.713295
496,0.005190,0.000000,31.5836,0.882580,2.565722,28.0171,0.829780,2.686591,24.8198,0.702475,2.718798
497,0.005516,0.054857,31.6781,0.884034,2.563608,27.9946,0.829536,2.684774,24.7767,0.701293,2.716251
498,0.005215,0.001958,31.5988,0.883406,2.561979,27.9543,0.828572,2.684131,24.7383,0.699228,2.713502
499,0.005148,0.000000,31.5909,0.882598,2.561622,27.9021,0.827773,2.682880,24.7369,0.699407,2.713542
500,0.005152,0.000000,31.6052,0.882237,2.563540,27.9858,0.828674,2.685145,24.7488,0.699278,2.715328
501,0.005144,0.000000,31.5360,0.881333,2.561055,27.9093,0.827401,2.683615,24.6930,0.697779,2.713080
502,0.005150,0.000000,31.5894,0.881747,2.562224,27.9475,0.827951,2.683649,24.7138,0.698444,2.713412
503,0.005141,0.000000,31.6145,0.882195,2.562986,27.9454,0.828355,2.684388,24.7544,0.700116,2.714864
504,0.005192,0.000036,31.6170,0.883146,2.562642,27.9625,0.829278,2.684215,24.7579,0.700560,2.715189
505,0.005234,0.006797,31.4990,0.881449,2.563245,27.9568,0.828625,2.685499,24.7429,0.699443,2.715126
506,0.005106,0.003655,31.5622,0.883180,2.564039,28.0217,0.830140,2.685443,24.8022,0.701814,2.717403
507,0.005249,0.004137,31.5519,0.881898,2.563440,27.9760,0.828491,2.685025,24.7443,0.699500,2.714889
508,0.005072,0.000000,31.5757,0.882460,2.562875,27.9875,0.829118,2.684682,24.7737,0.701209,2.715379
509,0.005072,0.000000,31.5465,0.881891,2.563457,28.0168,0.829515,2.685303,24.7738,0.701848,2.715959
510,0.005082,0.000000,31.5127,0.881817,2.562943,27.9732,0.828710,2.684543,24.7585,0.700210,2.714832
511,0.005097,0.000000,31.4756,0.881435,2.561486,27.9756,0.829001,2.683886,24.7491,0.701007,2.713990
512,0.005113,0.000000,31.5047,0.882094,2.563459,27.9974,0.828826,2.684979,24.7752,0.700875,2.716244
513,0.005125,0.000000,31.4679,0.881437,2.562389,27.9291,0.827833,2.684331,24.7408,0.700018,2.714028
514,0.005136,0.000000,31.4895,0.881814,2.562633,27.9423,0.828314,2.684805,24.7193,0.699201,2.713957
515,0.005140,0.000000,31.4842,0.881682,2.562362,27.9334,0.827910,2.683970,24.7503,0.700081,2.713700
516,0.005153,0.000000,31.5018,0.881959,2.562638,27.9436,0.828249,2.684115,24.7610,0.700262,2.714406
517,0.005163,0.000000,31.4762,0.881721,2.563873,27.9959,0.828800,2.685559,24.7737,0.700512,2.716149
518,0.005170,0.000000,31.4153,0.881717,2.561593,27.8947,0.827422,2.684066,24.7108,0.698792,2.711906
519,0.005254,0.000000,31.6675,0.884329,2.561865,27.9512,0.828955,2.683810,24.7180,0.699293,2.712303
520,0.005360,0.000015,31.6713,0.884274,2.562779,28.0102,0.830056,2.684998,24.7453,0.700354,2.714802
521,0.005229,0.000000,31.6190,0.883074,2.561826,27.9352,0.828461,2.683973,24.7209,0.698805,2.712592
522,0.005253,0.006704,31.6699,0.883722,2.562960,27.9635,0.829047,2.684363,24.7806,0.700869,2.715085
523,0.005173,0.000000,31.6587,0.883511,2.563139,28.0209,0.829874,2.685193,24.7701,0.701295,2.715566
524,0.005125,0.000000,31.3998,0.880792,2.562862,27.8958,0.826660,2.684435,24.7066,0.697988,2.713851
525,0.005114,0.000000,31.5107,0.881209,2.562717,27.9772,0.828871,2.684539,24.7530,0.700108,2.714328
526,0.005101,0.000000,31.5004,0.880574,2.562577,27.9398,0.827636,2.684411,24.7170,0.698574,2.713731
527,0.005283,0.009836,31.6442,0.884438,2.563094,28.0019,0.829911,2.684502,24.7883,0.701924,2.715952
528,0.005186,0.000000,31.6504,0.883444,2.562065,27.9238,0.828320,2.684202,24.7065,0.698413,2.712850
529,0.005143,0.000000,31.6650,0.883617,2.561650,27.9689,0.829082,2.683967,24.7106,0.698969,2.712457
530,0.005134,0.000000,31.6384,0.883098,2.561076,27.8881,0.827280,2.682823,24.7076,0.698158,2.711432
531,0.005121,0.000000,31.6143,0.882958,2.560409,27.8851,0.827558,2.683175,24.6737,0.696684,2.710442
532,0.005165,0.000000,31.6519,0.883633,2.562074,27.9255,0.828291,2.683889,24.7178,0.698728,2.713002
533,0.005240,0.011362,31.2328,0.877688,2.566462,27.9949,0.826947,2.685393,24.8294,0.700977,2.720486
534,0.005306,0.005507,31.6670,0.883999,2.561810,27.9299,0.828460,2.683973,24.7201,0.698945,2.712459
535,0.005108,0.000000,31.6222,0.882863,2.561543,27.8764,0.827364,2.683271,24.6960,0.697862,2.712074
536,0.005101,0.000000,31.5890,0.882114,2.562354,27.9155,0.827623,2.683713,24.7327,0.698864,2.713887
537,0.005256,0.007538,31.5993,0.884239,2.563338,27.9631,0.829429,2.684838,24.7519,0.699659,2.715018
538,0.005238,0.000684,31.6564,0.883648,2.561973,27.9339,0.828303,2.683937,24.7150,0.698847,2.712700
539,0.005217,0.000015,31.1888,0.878467,2.561722,27.8294,0.824203,2.683171,24.6917,0.696161,2.712596
540,0.005217,0.012090,31.5846,0.882286,2.561364,27.9070,0.827776,2.683095,24.7015,0.698153,2.711944
541,0.004990,0.000000,31.5303,0.881018,2.561620,27.9156,0.827602,2.683393,24.7220,0.698376,2.712741
542,0.004982,0.000000,31.4870,0.880149,2.561762,27.8861,0.826880,2.683344,24.7080,0.697974,2.712595
543,0.005014,0.000000,31.4029,0.880047,2.561557,27.8900,0.826956,2.683067,24.7228,0.698659,2.712491
544,0.005045,0.000000,31.3615,0.879875,2.563963,27.9893,0.829022,2.685181,24.7829,0.701253,2.716471
545,0.005081,0.000000,31.2396,0.878739,2.563186,27.9367,0.827865,2.684870,24.7409,0.698962,2.714119
546,0.005125,0.000000,31.1647,0.877936,2.562100,27.8843,0.826492,2.683715,24.7030,0.698385,2.712538
547,0.005140,0.000000,31.1930,0.878581,2.561583,27.8753,0.826805,2.684182,24.6889,0.697524,2.712172
548,0.005110,0.000000,31.4149,0.880550,2.561705,27.9183,0.827646,2.683771,24.7288,0.699010,2.712945
549,0.005107,0.000000,31.4182,0.879632,2.561289,27.8777,0.826662,2.683237,24.7033,0.697816,2.711911
550,0.005111,0.000000,31.4742,0.880475,2.562516,27.9272,0.827566,2.683852,24.7412,0.699261,2.713926
551,0.005279,0.002894,31.6228,0.883179,2.562714,27.9283,0.828576,2.684173,24.7341,0.699719,2.714106
552,0.005126,0.018718,31.4920,0.882374,2.564336,27.9288,0.828124,2.685228,24.7146,0.699235,2.715730
553,0.005175,0.000000,31.5388,0.881692,2.562991,27.9105,0.826855,2.684532,24.7158,0.698017,2.714010
554,0.005239,0.037318,31.6218,0.882997,2.561189,27.8677,0.827054,2.682889,24.6831,0.697378,2.711546
555,0.005078,0.004428,31.4900,0.882304,2.559162,27.8060,0.825708,2.681326,24.6542,0.696905,2.709223
556,0.004962,0.000000,31.3330,0.877196,2.562834,27.8795,0.825405,2.684425,24.7163,0.698139,2.713726
557,0.004965,0.000000,31.1562,0.877556,2.560192,27.8161,0.826535,2.681521,24.6635,0.697499,2.710939
558,0.004988,0.000000,31.3976,0.879422,2.561378,27.9231,0.827766,2.683468,24.7085,0.699404,2.712389
559,0.004994,0.000000,31.3273,0.879150,2.562617,27.8784,0.826288,2.683795,24.7077,0.698279,2.713081
560,0.005002,0.000000,31.4251,0.880763,2.562609,27.9042,0.827379,2.684020,24.7040,0.698125,2.712957
561,0.005074,0.000004,31.5586,0.883218,2.561608,27.8788,0.827383,2.684429,24.6951,0.698231,2.711784
562,0.005165,0.000000,31.5626,0.882207,2.560755,27.8457,0.826295,2.682768,24.6566,0.696159,2.711057
563,0.005068,0.000368,30.8772,0.870760,2.551244,27.3645,0.812266,2.674909,24.3494,0.680490,2.697395
564,0.005385,0.059039,31.4410,0.879397,2.560144,27.8422,0.824565,2.682139,24.6866,0.695531,2.711425
565,0.005317,0.665461,31.2722,0.873034,2.564366,27.8922,0.819357,2.685669,24.7204,0.689885,2.717362
566,0.005014,0.804565,31.3010,0.874422,2.562598,27.8410,0.820205,2.683781,24.7166,0.692350,2.715150
567,0.004841,0.807221,31.4097,0.875139,2.567456,27.8809,0.821059,2.687614,24.7347,0.691536,2.721162
568,0.004898,0.782777,31.0308,0.870050,2.560250,27.6455,0.815079,2.682611,24.5386,0.683487,2.710089
569,0.004907,0.763569,31.0435,0.868027,2.560781,27.5794,0.811333,2.682922,24.4695,0.677712,2.708630
570,0.005065,0.704247,31.1656,0.868235,2.565068,27.8021,0.811705,2.685184,24.6234,0.681134,2.717159
571,0.005241,0.495538,30.7386,0.864018,2.557099,27.5852,0.812701,2.680236,24.5185,0.680313,2.706369
572,0.005245,0.508435,31.4906,0.879164,2.567606,27.9615,0.826219,2.687607,24.7437,0.694358,2.720249
573,0.005422,0.171211,31.6602,0.884052,2.561183,27.8693,0.827540,2.682440,24.7064,0.698320,2.711870
574,0.005388,0.099438,31.5810,0.883768,2.562953,27.8917,0.827551,2.684494,24.7200,0.698751,2.713962
575,0.005299,0.047119,31.4847,0.881996,2.561582,27.8877,0.826664,2.683792,24.7089,0.698483,2.713413
576,0.005088,0.000296,31.2614,0.879647,2.562109,27.8470,0.826348,2.683670,24.7239,0.699187,2.713655
577,0.005082,0.000001,31.2574,0.879607,2.562520,27.8843,0.826864,2.684230,24.7350,0.699504,2.713726
578,0.005053,0.000000,31.4647,0.881385,2.562704,27.8884,0.826614,2.683962,24.7240,0.699302,2.713800
579,0.005062,0.000000,31.4418,0.880686,2.562066,27.8611,0.825428,2.683604,24.7219,0.698600,2.713112
580,0.005085,0.000000,31.5195,0.881100,2.560939,27.8352,0.826091,2.682632,24.6685,0.696414,2.710532
581,0.005142,0.003864,31.4687,0.880807,2.562647,27.8617,0.826157,2.684186,24.7003,0.697528,2.713475
582,0.005203,0.010235,31.4848,0.880791,2.560452,27.8206,0.825200,2.682589,24.6401,0.694939,2.709818
583,0.005080,0.000199,31.2543,0.876545,2.561636,27.8822,0.826259,2.683341,24.7086,0.697768,2.712296
584,0.004978,0.000000,31.2013,0.875418,2.562090,27.8760,0.825532,2.683382,24.7095,0.698032,2.713340
585,0.005009,0.000000,31.2082,0.876134,2.562462,27.8670,0.825493,2.683736,24.6909,0.696717,2.713012
586,0.005029,0.000000,31.2164,0.876353,2.562101,27.8377,0.824881,2.683508,24.6986,0.696560,2.713261
587,0.005042,0.000000,31.0469,0.875424,2.562843,27.8150,0.824760,2.684575,24.6720,0.696309,2.713686
588,0.005069,0.000000,31.2325,0.877276,2.561640,27.8618,0.825629,2.683096,24.6884,0.696683,2.711711
589,0.005097,0.000000,31.3473,0.878778,2.561247,27.8278,0.825020,2.682622,24.6852,0.696753,2.711447
590,0.005051,0.000000,31.3492,0.878973,2.560681,27.8259,0.825704,2.682765,24.6436,0.695930,2.710060
591,0.005056,0.000000,31.2856,0.878323,2.561716,27.8448,0.825147,2.683456,24.6788,0.697011,2.711884
592,0.005066,0.000000,31.2445,0.877961,2.561258,27.8496,0.825604,2.682706,24.6865,0.696958,2.711388
593,0.005213,0.000155,31.6166,0.883085,2.560359,27.8389,0.826108,2.682438,24.6545,0.696049,2.710129
594,0.005106,0.002214,31.6502,0.882327,2.569480,28.1544,0.830773,2.689315,24.8664,0.703336,2.724344
595,0.005155,0.005654,31.4724,0.881689,2.561896,27.8689,0.827883,2.683847,24.6682,0.697091,2.712720
596,0.005132,0.000003,31.6656,0.883818,2.561375,27.8913,0.827788,2.683824,24.6890,0.697268,2.711989
597,0.005018,0.000000,31.6098,0.882163,2.563302,27.9336,0.827879,2.684468,24.7331,0.699000,2.714771
598,0.005006,0.000000,31.4708,0.881090,2.561723,27.8370,0.826147,2.683794,24.6417,0.695864,2.711375
599,0.005005,0.000000,31.5022,0.880951,2.560351,27.7992,0.825218,2.681877,24.6487,0.695731,2.710483
600,0.005013,0.000000,31.4879,0.880521,2.561762,27.8825,0.826801,2.683868,24.7074,0.697507,2.712272
601,0.004999,0.000000,31.4223,0.879961,2.562751,27.9004,0.826707,2.684656,24.7182,0.698168,2.714050
602,0.005004,0.000000,31.3258,0.878965,2.560609,27.8126,0.825159,2.682856,24.6571,0.695976,2.710920
603,0.005005,0.000000,31.2848,0.879234,2.560465,27.7983,0.825288,2.682097,24.6591,0.696587,2.710694
604,0.005220,0.012712,31.6235,0.884151,2.559328,27.8379,0.827380,2.681705,24.6630,0.696953,2.709225
605,0.005169,0.000158,31.5847,0.882347,2.561204,27.8326,0.825822,2.682809,24.6693,0.694920,2.711777
606,0.005226,0.021044,31.6143,0.883459,2.561760,27.8625,0.827151,2.683730,24.6831,0.697407,2.712622
607,0.005142,0.004403,31.6157,0.883544,2.561959,27.8786,0.827693,2.683865,24.6900,0.697992,2.712473
608,0.005129,0.001494,31.6313,0.883631,2.560831,27.8584,0.827054,2.682876,24.6921,0.697360,2.710916
609,0.005139,0.000000,31.5950,0.882650,2.560662,27.8472,0.826721,2.682686,24.6616,0.696939,2.710288
610,0.005061,0.000000,31.5859,0.882026,2.561520,27.8610,0.826694,2.683384,24.6961,0.697259,2.712253
611,0.005069,0.000000,31.5531,0.881534,2.561575,27.8638,0.826942,2.683167,24.6795,0.696802,2.711944
612,0.005074,0.000000,31.5311,0.881341,2.560622,27.8383,0.826684,2.682583,24.6700,0.696778,2.710528
613,0.005068,0.000000,31.4432,0.880700,2.563786,27.9129,0.828036,2.685117,24.7003,0.698426,2.714699
614,0.005137,0.000000,31.5035,0.881016,2.561257,27.8445,0.826496,2.683029,24.6732,0.696504,2.711586
615,0.005168,0.012476,31.5758,0.881771,2.562516,27.8718,0.826296,2.684195,24.7024,0.697012,2.713453
616,0.005065,0.004093,31.5937,0.883447,2.561258,27.8582,0.827187,2.682778,24.6958,0.697371,2.711337
617,0.005155,0.000000,31.5701,0.882016,2.559938,27.7924,0.825228,2.681990,24.6369,0.694801,2.709122
618,0.005184,0.013624,31.5989,0.882465,2.561124,27.8088,0.825883,2.682848,24.6725,0.696538,2.711409
619,0.005057,0.000011,31.2578,0.876257,2.556887,27.5897,0.820264,2.680074,24.4792,0.687179,2.704012
620,0.005208,0.038571,31.6075,0.882586,2.561164,27.8518,0.826719,2.682534,24.6927,0.696927,2.711630
621,0.005166,0.061997,31.5561,0.881534,2.559398,27.7638,0.824077,2.681233,24.6190,0.694042,2.707999
622,0.004878,0.004551,31.4996,0.880976,2.560318,27.7910,0.824944,2.682280,24.6348,0.694364,2.709807
623,0.005272,0.084029,31.5835,0.881827,2.560903,27.8097,0.825370,2.682554,24.6534,0.695664,2.710303
624,0.004986,0.004470,31.5804,0.882986,2.560664,27.7999,0.825989,2.682187,24.6452,0.696022,2.710366
625,0.004995,0.000008,31.3539,0.877598,2.560856,27.7748,0.823125,2.682624,24.6422,0.694007,2.710069
626,0.004988,0.000002,31.5294,0.880666,2.560003,27.7630,0.823804,2.681865,24.6264,0.693400,2.709135
627,0.005124,0.000000,31.5602,0.881049,2.561106,27.7849,0.824664,2.682308,24.6541,0.695045,2.710787
628,0.005281,0.054013,31.5799,0.882173,2.558698,27.7056,0.824132,2.680954,24.5805,0.692369,2.706984
629,0.005084,0.003542,31.3011,0.876786,2.558896,27.7630,0.822352,2.682323,24.6084,0.692028,2.709176
630,0.005360,0.155800,31.5901,0.882158,2.560311,27.7699,0.824710,2.682021,24.6212,0.693789,2.709351
631,0.005198,0.078818,30.9347,0.864650,2.563652,27.5889,0.810648,2.683805,24.5206,0.677131,2.712104
632,0.005153,0.126713,31.5012,0.879921,2.561297,27.7640,0.823454,2.682539,24.6281,0.692975,2.710623
633,0.004920,0.002022,31.5305,0.880994,2.561172,27.8230,0.825374,2.683244,24.6576,0.695046,2.710466
634,0.005155,0.129596,31.5362,0.881741,2.562645,27.8719,0.826651,2.684106,24.7047,0.697887,2.714169
635,0.005237,0.204321,31.5926,0.882572,2.561794,27.8750,0.826485,2.683718,24.6961,0.696566,2.711778
636,0.005152,0.113617,31.1433,0.868960,2.561033,27.5774,0.811344,2.681390,24.5145,0.679187,2.709329
637,0.005171,0.241395,31.0766,0.868427,2.564274,27.7817,0.816574,2.685205,24.6137,0.685623,2.714756
638,0.005126,0.596786,31.3359,0.874275,2.562752,27.7235,0.816190,2.683666,24.6085,0.685828,2.712684
639,0.005138,0.517633,31.1885,0.871864,2.561165,27.7314,0.814943,2.682165,24.5995,0.684228,2.710487
640,0.004948,0.749480,31.0282,0.867705,2.558313,27.4713,0.807154,2.680042,24.4257,0.676146,2.705771
641,0.004882,0.783866,31.1396,0.867457,2.561920,27.6316,0.807745,2.682490,24.5806,0.680238,2.712938
642,0.004813,0.786263,31.2949,0.871362,2.565356,27.7837,0.814101,2.685228,24.6628,0.685211,2.717355
643,0.004855,0.737644,31.2384,0.870793,2.560198,27.5621,0.812822,2.681535,24.4947,0.679842,2.709084
644,0.005219,0.350869,31.3770,0.873977,2.569400,27.8917,0.819641,2.688687,24.7300,0.688807,2.722693
645,0.004972,0.571112,31.2876,0.872847,2.569028,27.8932,0.817357,2.688040,24.7501,0.689232,2.722961
646,0.004876,0.759513,31.2522,0.871492,2.562199,27.5896,0.811017,2.682417,24.5411,0.680546,2.711613
647,0.004903,0.613071,31.2309,0.871295,2.563329,27.7252,0.814023,2.684807,24.5893,0.683553,2.714095
648,0.004911,0.637912,31.1108,0.867284,2.562426,27.5092,0.805386,2.682158,24.4881,0.676790,2.712133
649,0.004821,0.681889,31.0897,0.867563,2.559848,27.5409,0.808431,2.681081,24.4908,0.678329,2.708794
650,0.004890,0.674920,31.2791,0.871829,2.565175,27.8011,0.816417,2.684858,24.6817,0.686741,2.717720
651,0.004818,0.666355,31.0558,0.867619,2.556984,27.3598,0.806886,2.679474,24.3661,0.674449,2.703615
652,0.004927,0.634427,30.9660,0.864841,2.557181,27.3202,0.800503,2.677902,24.3592,0.672081,2.703494
653,0.004917,0.588565,31.1932,0.871051,2.564052,27.6725,0.811783,2.683606,24.5970,0.683798,2.714986
654,0.004907,0.596359,30.9257,0.862771,2.558945,27.4546,0.802011,2.680363,24.4095,0.670983,2.707273
655,0.004858,0.618693,31.3306,0.873603,2.565531,27.8433,0.818771,2.685447,24.6905,0.687488,2.718091
656,0.004995,0.369187,31.5642,0.882122,2.561303,27.7964,0.825219,2.682829,24.6295,0.695092,2.710968
657,0.004834,0.000008,31.4618,0.879656,2.560787,27.8290,0.825682,2.682603,24.6580,0.695959,2.711252
658,0.005065,0.065029,30.7496,0.860463,2.555168,27.2844,0.800505,2.678271,24.3203,0.668223,2.700731
659,0.004934,0.000037,31.5938,0.882222,2.562975,27.8668,0.826122,2.683617,24.7206,0.696918,2.714994
660,0.004919,0.000548,31.3401,0.876887,2.561386,27.7541,0.822147,2.683232,24.6094,0.692435,2.710610
661,0.004962,0.002531,31.3478,0.877153,2.561249,27.7935,0.823448,2.683124,24.6409,0.693720,2.711346
662,0.004973,0.001856,31.5883,0.883262,2.560264,27.8028,0.826176,2.682175,24.6464,0.696136,2.710002
663,0.005039,0.019524,31.4074,0.877709,2.566372,28.0062,0.827578,2.686548,24.8085,0.699921,2.720830
664,0.004888,0.000068,31.3078,0.876920,2.560282,27.7640,0.822994,2.682490,24.6321,0.693574,2.709932
665,0.004864,0.000001,31.3520,0.877219,2.560640,27.7956,0.823820,2.682572,24.6493,0.694815,2.711004
666,0.004879,0.000000,31.3956,0.878179,2.560925,27.8440,0.825073,2.683146,24.6840,0.696128,2.711925
667,0.005110,0.024846,31.5458,0.881532,2.560830,27.8651,0.826687,2.683169,24.6795,0.696858,2.711274
668,0.004929,0.000000,31.4215,0.879072,2.561360,27.8393,0.824726,2.684100,24.6624,0.695788,2.711187
669,0.004873,0.000000,31.4234,0.879175,2.560357,27.8089,0.824642,2.682565,24.6410,0.694665,2.710329
670,0.004871,0.000000,31.3496,0.877861,2.560994,27.7539,0.822697,2.682764,24.6205,0.692839,2.710456
671,0.004925,0.000006,31.5839,0.883684,2.560238,27.8564,0.827513,2.682617,24.6650,0.697155,2.710134
672,0.005240,0.000006,31.6216,0.883053,2.559454,27.8094,0.825755,2.681946,24.6299,0.695474,2.708256
673,0.005114,0.000723,31.5474,0.881852,2.560528,27.7777,0.824495,2.682565,24.6134,0.694063,2.709460
674,0.005046,0.000000,31.5576,0.881444,2.560499,27.7951,0.825212,2.682557,24.6297,0.694709,2.710066
675,0.004907,0.000000,31.5242,0.880820,2.560209,27.7861,0.824646,2.682261,24.6352,0.694986,2.709652
676,0.004878,0.000000,31.5110,0.880619,2.559913,27.7606,0.824412,2.681843,24.6226,0.694190,2.709387
677,0.004867,0.000000,31.5083,0.880151,2.560247,27.7672,0.824231,2.682316,24.6205,0.693948,2.709491
678,0.004899,0.000001,31.5288,0.881468,2.557850,27.7062,0.823283,2.680002,24.5808,0.692692,2.705117
679,0.004911,0.000011,31.5127,0.880615,2.559376,27.7571,0.823990,2.681683,24.6131,0.693710,2.708361
680,0.004907,0.038191,31.2975,0.874436,2.562876,27.8065,0.820270,2.684122,24.7006,0.691069,2.715079
681,0.005033,0.018756,31.4481,0.879852,2.560274,27.7809,0.824360,2.682218,24.6305,0.694260,2.709634
682,0.004823,0.000767,31.4067,0.878770,2.561709,27.8013,0.823441,2.682866,24.6655,0.693974,2.711975
683,0.004998,0.022478,31.5548,0.881522,2.560328,27.7702,0.824871,2.682101,24.6361,0.694826,2.709468
684,0.004840,0.000021,31.5255,0.881181,2.560217,27.7417,0.824274,2.681866,24.6050,0.694043,2.708649
685,0.004904,0.003378,31.5613,0.882935,2.560436,27.7852,0.825862,2.682786,24.6301,0.695766,2.709758
686,0.004997,0.000000,31.5122,0.880580,2.558550,27.7432,0.823808,2.681316,24.5921,0.693357,2.706847
687,0.004761,0.000000,31.4833,0.879951,2.559729,27.7492,0.823707,2.681640,24.6092,0.693824,2.708510
688,0.004765,0.000000,31.4622,0.879573,2.560020,27.7681,0.824103,2.681904,24.6236,0.694258,2.709469
689,0.004789,0.000000,31.4618,0.879222,2.560485,27.7498,0.823323,2.682142,24.6144,0.693729,2.709415
690,0.005021,0.005272,31.5142,0.881076,2.559443,27.7565,0.824809,2.681480,24.6155,0.694732,2.708067
691,0.004813,0.000000,31.5289,0.880904,2.559817,27.7769,0.825069,2.682039,24.6305,0.695030,2.708765
692,0.004777,0.000000,31.4864,0.880428,2.559014,27.7268,0.824109,2.680842,24.5983,0.693739,2.707235
693,0.004771,0.000000,31.5042,0.880556,2.559111,27.7246,0.823730,2.681264,24.5917,0.693438,2.707428
694,0.004774,0.000000,31.5200,0.881075,2.559364,27.7550,0.824836,2.681386,24.6212,0.695044,2.708370
695,0.004769,0.000000,31.5436,0.881156,2.560856,27.8147,0.825972,2.682448,24.6609,0.696340,2.710402
696,0.004780,0.000000,31.5223,0.881061,2.559803,27.8081,0.826005,2.682128,24.6340,0.695670,2.708748
697,0.004793,0.000000,31.4391,0.879259,2.559299,27.7422,0.823866,2.681461,24.6105,0.694062,2.707834
698,0.004842,0.000000,31.3944,0.878631,2.558958,27.7259,0.823596,2.681507,24.5939,0.693493,2.707367
699,0.004882,0.000000,31.3739,0.878180,2.558907,27.7342,0.823595,2.681189,24.5984,0.693293,2.707295
700,0.004912,0.000000,31.3445,0.877891,2.558923,27.7277,0.823262,2.681242,24.6043,0.693674,2.707691
701,0.004917,0.000000,31.3471,0.878377,2.559241,27.7345,0.823885,2.681658,24.5972,0.693918,2.707701
702,0.004935,0.000000,31.3086,0.878113,2.558997,27.7040,0.823113,2.681257,24.5899,0.693090,2.707290
703,0.004943,0.000000,31.3554,0.878734,2.560096,27.7478,0.824062,2.682152,24.6172,0.694279,2.709135
704,0.004954,0.000000,31.3799,0.879059,2.559341,27.7320,0.823800,2.681699,24.5942,0.693247,2.707847
705,0.005147,0.000005,31.3314,0.877339,2.559941,27.6687,0.820755,2.682756,24.5364,0.687919,2.708389
706,0.005064,0.002849,31.5771,0.882117,2.558727,27.7123,0.824182,2.681080,24.5840,0.693139,2.706901
707,0.005100,0.041208,31.5602,0.881890,2.559416,27.7686,0.825418,2.681822,24.6141,0.694560,2.708086
708,0.004884,0.000000,31.5239,0.881376,2.558209,27.7227,0.824493,2.680747,24.5889,0.693587,2.706506
709,0.004808,0.000000,31.5236,0.880897,2.559488,27.7513,0.824767,2.681845,24.5896,0.693683,2.707522
710,0.004759,0.000000,31.4280,0.879554,2.559418,27.7432,0.823800,2.681601,24.5944,0.693344,2.707561
711,0.004758,0.000000,31.3372,0.879006,2.559006,27.7085,0.823410,2.681461,24.5805,0.692770,2.707198
712,0.004781,0.000000,31.3224,0.879112,2.559912,27.7442,0.823910,2.682264,24.6030,0.693292,2.708489
713,0.004804,0.000000,31.2568,0.878620,2.559268,27.7154,0.823352,2.681766,24.5890,0.692878,2.707684
714,0.004825,0.000000,31.2489,0.878693,2.559479,27.7436,0.824245,2.682141,24.6012,0.693622,2.708294
715,0.004839,0.000000,31.2538,0.878857,2.559385,27.7276,0.823965,2.681748,24.6079,0.694028,2.708326
716,0.004959,0.000000,31.3476,0.879007,2.559523,27.7305,0.823787,2.682099,24.5868,0.692969,2.707945
717,0.005069,0.011096,31.5223,0.881072,2.558955,27.7278,0.824441,2.681134,24.5974,0.693845,2.707357
718,0.004936,0.061608,31.0187,0.866996,2.560296,27.6132,0.815868,2.682398,24.5079,0.679710,2.708570
719,0.005206,0.109830,31.5065,0.880844,2.559864,27.7618,0.824990,2.682230,24.6135,0.693648,2.709166
720,0.005115,0.238856,31.1597,0.869282,2.562576,27.6538,0.815034,2.683073,24.5634,0.683240,2.713109
721,0.005089,0.319111,31.0322,0.866482,2.558994,27.5036,0.808506,2.680725,24.4673,0.678039,2.707071
722,0.004785,0.648513,31.5065,0.879872,2.560492,27.7395,0.823481,2.682532,24.6065,0.692881,2.709861
723,0.004728,0.667638,31.1825,0.867993,2.564116,27.7132,0.813422,2.684992,24.5841,0.681851,2.713925
724,0.004691,0.725321,31.2457,0.870974,2.561281,27.6435,0.813642,2.683021,24.5420,0.682256,2.710645
725,0.004672,0.679532,31.2593,0.872190,2.558475,27.5122,0.812500,2.680315,24.4821,0.681467,2.706831
726,0.004622,0.704342,30.9285,0.861455,2.559249,27.4055,0.802065,2.681019,24.4023,0.670678,2.707060
